time,open,high,low,close,tick_volume,spread,real_volume,source,timeframe
2026-01-19 16:14:00,92853.18,92871.79,92852.85,92871.32,236,2250,0,Taipan,M1
2026-01-19 16:15:00,92871.34,92871.37,92851.1,92851.45,239,2250,0,Taipan,M1
2026-01-19 16:16:00,92851.27,92872.67,92851.0,92872.35,239,2250,0,Taipan,M1
2026-01-19 16:17:00,92872.47,92880.83,92834.36,92853.11,239,2250,0,Taipan,M1
2026-01-19 16:18:00,92852.69,92889.11,92852.69,92888.98,241,2250,0,Taipan,M1
2026-01-19 16:19:00,92888.57,92900.2,92888.26,92899.81,240,2250,0,Taipan,M1
2026-01-19 16:20:00,92899.57,92947.49,92899.3,92946.93,238,2250,0,Taipan,M1
2026-01-19 16:21:00,92946.79,92967.75,92937.24,92938.05,238,2250,0,Taipan,M1
2026-01-19 16:22:00,92937.81,92975.79,92937.24,92965.37,239,2250,0,Taipan,M1
2026-01-19 16:23:00,92965.7,92965.85,92923.96,92924.35,244,2250,0,Taipan,M1
2026-01-19 16:24:00,92923.98,92924.7,92853.29,92853.48,238,2250,0,Taipan,M1
2026-01-19 16:25:00,92853.87,92853.87,92801.19,92802.67,240,2250,0,Taipan,M1
2026-01-19 16:26:00,92802.37,92832.05,92801.85,92826.62,243,2250,0,Taipan,M1
2026-01-19 16:27:00,92826.67,92848.37,92826.67,92848.26,236,2250,0,Taipan,M1
2026-01-19 16:28:00,92847.71,92868.75,92847.47,92868.53,238,2250,0,Taipan,M1
2026-01-19 16:29:00,92868.37,92868.58,92851.03,92860.38,238,2250,0,Taipan,M1
2026-01-19 16:30:00,92859.87,92888.17,92859.75,92887.67,237,2250,0,Taipan,M1
2026-01-19 16:31:00,92887.95,92944.2,92887.3,92928.7,238,2250,0,Taipan,M1
2026-01-19 16:32:00,92928.41,92975.04,92913.39,92931.11,237,2250,0,Taipan,M1
2026-01-19 16:33:00,92931.29,92955.9,92888.79,92889.12,235,2250,0,Taipan,M1
2026-01-19 16:34:00,92889.47,92934.63,92888.81,92913.79,237,2250,0,Taipan,M1
2026-01-19 16:35:00,92913.79,92914.35,92842.51,92842.85,237,2250,0,Taipan,M1
2026-01-19 16:36:00,92842.55,92843.3,92728.62,92756.07,233,2250,0,Taipan,M1
2026-01-19 16:37:00,92755.58,92762.99,92688.69,92711.06,240,2250,0,Taipan,M1
2026-01-19 16:38:00,92714.61,92761.01,92713.93,92725.13,240,2250,0,Taipan,M1
2026-01-19 16:39:00,92725.57,92752.55,92711.67,92752.13,239,2250,0,Taipan,M1
2026-01-19 16:40:00,92751.99,92799.91,92751.77,92785.4,235,2250,0,Taipan,M1
2026-01-19 16:41:00,92785.44,92801.65,92760.01,92801.49,234,2250,0,Taipan,M1
2026-01-19 16:42:00,92801.85,92801.85,92787.56,92795.41,239,2250,0,Taipan,M1
2026-01-19 16:43:00,92797.0,92832.63,92797.0,92816.26,241,2250,0,Taipan,M1
2026-01-19 16:44:00,92808.13,92808.13,92788.31,92788.65,239,2250,0,Taipan,M1
2026-01-19 16:45:00,92788.91,92789.09,92740.11,92751.11,244,2250,0,Taipan,M1
2026-01-19 16:46:00,92750.91,92786.37,92750.53,92767.97,240,2250,0,Taipan,M1
2026-01-19 16:47:00,92767.93,92839.17,92767.93,92839.07,234,2250,0,Taipan,M1
2026-01-19 16:48:00,92838.77,92859.93,92830.84,92859.63,243,2250,0,Taipan,M1
2026-01-19 16:49:00,92859.79,92868.74,92842.93,92868.74,236,2250,0,Taipan,M1
2026-01-19 16:50:00,92868.25,92899.14,92864.39,92880.21,238,2250,0,Taipan,M1
2026-01-19 16:51:00,92880.15,92880.51,92861.43,92866.14,235,2250,0,Taipan,M1
2026-01-19 16:52:00,92866.08,92866.57,92788.49,92795.29,236,2250,0,Taipan,M1
2026-01-19 16:53:00,92795.4,92825.73,92794.99,92819.41,232,2250,0,Taipan,M1
2026-01-19 16:54:00,92820.01,92820.01,92812.37,92816.82,238,2250,0,Taipan,M1
2026-01-19 16:55:00,92817.18,92817.27,92788.41,92788.41,237,2250,0,Taipan,M1
2026-01-19 16:56:00,92788.47,92813.45,92769.66,92805.8,240,2250,0,Taipan,M1
2026-01-19 16:57:00,92805.29,92813.35,92805.03,92813.02,241,2250,0,Taipan,M1
2026-01-19 16:58:00,92812.99,92825.53,92812.52,92813.25,231,2250,0,Taipan,M1
2026-01-19 16:59:00,92813.34,92813.34,92800.73,92801.07,232,2250,0,Taipan,M1
2026-01-19 17:00:00,92801.39,92868.85,92801.03,92868.39,236,2250,0,Taipan,M1
2026-01-19 17:01:00,92868.66,92877.04,92860.25,92876.61,234,2250,0,Taipan,M1
2026-01-19 17:02:00,92876.77,92939.08,92876.29,92938.83,233,2250,0,Taipan,M1
2026-01-19 17:03:00,92938.87,92971.93,92922.97,92971.31,238,2250,0,Taipan,M1
2026-01-19 17:04:00,92971.83,92971.83,92922.99,92939.69,239,2250,0,Taipan,M1
2026-01-19 17:05:00,92939.87,92949.16,92908.19,92908.37,243,2250,0,Taipan,M1
2026-01-19 17:06:00,92908.74,92957.17,92908.74,92948.43,236,2250,0,Taipan,M1
2026-01-19 17:07:00,92948.45,92975.87,92914.09,92963.33,239,2250,0,Taipan,M1
2026-01-19 17:08:00,92963.19,92988.59,92960.76,92981.48,247,2250,0,Taipan,M1
2026-01-19 17:09:00,92981.15,92983.16,92946.57,92982.67,237,2250,0,Taipan,M1
2026-01-19 17:10:00,92982.97,93020.03,92982.29,92991.86,242,2250,0,Taipan,M1
2026-01-19 17:11:00,92992.05,92992.53,92982.33,92982.67,232,2250,0,Taipan,M1
2026-01-19 17:12:00,92983.03,93009.1,92955.17,92977.77,236,2250,0,Taipan,M1
2026-01-19 17:13:00,92978.01,92978.47,92911.05,92938.82,235,2250,0,Taipan,M1
2026-01-19 17:14:00,92945.71,93021.61,92945.71,93021.28,241,2250,0,Taipan,M1
